Solar,Wind
0,0.04615381
0.030903343,0.055333257
0.18331525,0.063530855
0.34364095,0.049425505
0.4840101,0.096478485
0.5810935,0.17828654
0.6156593,0.21504346
0.6114025,0.2529016
0.55697984,0.26335934
0.44973066,0.24204649
0.30069092,0.17919837
0.13600332,0.24962896
0.011527391,0.296432
0,0.2563777
0,0.2520091
0,0.2909932
0,0.37799323
0,0.44118878
0,0.4730689
0,0.49671787
0,0.5084233
0,0.48624063
0,0.48089224
0,0.3979798
0,0.4341039
0.03402217,0.44013497
0.1911285,0.38402742
0.35136092,0.2768127
0.4894905,0.3646856
0.5861259,0.4894377
0.6225656,0.5579247
0.6170197,0.56259495
0.5610144,0.53830737
0.45380348,0.47995362
0.30333042,0.37635463
0.1378545,0.33793202
0.012457378,0.36394542
0,0.31222042
0,0.24343306
0,0.14396265
0,0.068179056
0,0.02520306
0,0
0,0
0,0.036085356
0,0.094785355
0,0.23314951
0,0.28009018
0,0.24209705
0.035084218,0.20049277
0.18894514,0.14285778
0.3456347,0.058179736
0.48207492,0.08949208
0.57664186,0.22220384
0.6128829,0.38671383
0.6080898,0.4845367
0.5527299,0.49691924
0.44736946,0.4650754
0.30274507,0.42289677
0.13849469,0.4480043
0.013273741,0.50531566
0,0.61496484
0,0.67209846
0,0.689426
0,0.70610774
0,0.712185
0,0.6960297
0,0.65233713
0,0.6265782
0,0.60477024
0,0.5996191
0,0.4072067
0,0.38706797
0.03780096,0.4265041
0.19293104,0.38968977
0.3521448,0.24957603
0.48978582,0.32988253
0.5881635,0.43035975
0.6157238,0.4670381
0.60640943,0.5379024
0.5545615,0.57231814
0.45498228,0.6288743
0.30556372,0.643409
0.1311181,0.5313525
0.013277362,0.45469844
0,0.41570947
0,0.3926794
0,0.29985216
0,0.09567198
0,0
0,0
0,0
0,0.017424583
0,0.14505768
0,0.29445186
0,0.45233768
0,0.53908855
0.036763065,0.58027124
0.1386913,0.57501394
0.23097576,0.4851728
0.35455844,0.5656847
0.5027072,0.57100046
0.6030249,0.62910837
0.6214821,0.65163875
0.56836545,0.74139446
0.45979494,0.7037406
0.3126438,0.63195163
0.1447765,0.44311738
0.015471323,0.50220406
0,0.6914784
0,0.7728779
0,0.8104802
0,0.8373135
0,0.84892696
0,0.8316164
0,0.82476467
0,0.77503806
0,0.75769305
0,0.77987605
0,0.6203604
0,0.7177721
0.04176025,0.73442054
0.19091646,0.70193255
0.34555158,0.5914727
0.4952575,0.6487009
0.5953376,0.6677732
0.6230101,0.71033096
0.6242121,0.8040121
0.56830806,0.86602813
0.4626831,0.9176502
0.31593394,0.88245565
0.1489348,0.7608676
0.016782226,0.7915198
0,0.84425706
0,0.8997043
0,0.90526366
0,0.8657741
0,0.79286677
0,0.7280768
0,0.676213
0,0.6690489
0,0.6727029
0,0.63619936
0,0.75744367
0,0.8964701
0.047297448,0.89791346
0.20550038,0.8796874
0.37869823,0.8595708
0.5190141,0.85089964
0.6158,0.8282009
0.6502448,0.7053005
0.6312244,0.5721373
0.57605255,0.5374015
0.47072366,0.4976043
0.32367522,0.47332686
0.14153047,0.31463122
0.015140343,0.4177259
0,0.46008652
0,0.47855332
0,0.41471207
0,0.41354355
0,0.4148916
0,0.43257442
0,0.377595
0,0.2847605
0,0.14246547
0,0.04153399
0,0
0,0
0.05026142,0
0.20441955,0.000971401
0.364849,0.17148684
0.45475972,0.6621354
0.6063501,0.87900525
0.661788,1
0.69416267,1
0.6349813,1
0.52527845,1
0.35790825,1
0.1598089,1
0.021147741,0.87271386
0,0.77145493
0,0.56756216
0,0.36985123
0,0.27134112
0,0.2835828
0,0.27737123
0,0.22519551
0,0.14191388
0,0.16430588
0,0.28157738
0,0.34164593
0,0.5044568
0.05841811,0.5720301
0.23724963,0.569321
0.41140687,0.63638186
0.5580999,0.69861996
0.65759027,0.7180381
0.6882474,0.72364885
0.6818722,0.7235757
0.6230942,0.72267586
0.5077787,0.6997857
0.3523886,0.65716743
0.17149171,0.5669979
0.022447515,0.65146077
0,0.70990473
0,0.7753303
0,0.81614375
0,0.85006815
0,0.8363787
0,0.8629762
0,0.8719986
0,0.8244998
0,0.73991364
0,0.68313193
0,0.62090445
0,0.59376985
0.05153694,0.5752243
0.221965,0.52137005
0.38832057,0.50533986
0.52592444,0.49365664
0.620639,0.5230078
0.6496,0.551896
0.64195085,0.57780695
0.5788305,0.5601843
0.46321243,0.4912634
0.2979275,0.36736074
0.15521179,0.16019319
0.02140087,0.14891772
0,0.13710527
0,0.09831419
0,0.09194681
0,0.09268272
0,0.101545565
0,0.13104165
0,0.20455484
0,0.54498786
0,1
0,1
0,1
1.79E-05,1
0.04714972,1
0.20776714,1
0.41714606,1
0.5700322,0.9741746
0.6660413,0.8442816
0.7118564,0.8261269
0.7016525,0.7702006
0.6353509,0.7204114
0.5242631,0.7407262
0.3650117,0.7481272
0.17985882,0.62594676
0.025202839,0.5544199
0,0.60130966
0,0.5380999
0,0.43267685
0,0.24125332
0,0.060819432
0,0
0,0.001114082
0,0.030413724
0,0.060272053
0,0.07533977
0,0.016755057
7.00E-05,0
0.06731346,0
0.2430342,0.014769066
0.41081798,0.051573083
0.5511736,0.075249456
0.6457549,0.092080116
0.68132806,0.17830333
0.67471737,0.25285557
0.61598265,0.28081074
0.5018898,0.25685447
0.3494639,0.2162912
0.17178552,0.035268985
0.02553278,0.002753603
0,0
0,0
0,0
0,0
0,0
0,0.07176835
0,0.16865793
0,0.24795265
0,0.26239944
0,0.27903244
0,0.28998798
0.000190467,0.3308379
0.070277475,0.30706868
0.2361737,0.290988
0.40099958,0.44452637
0.54020065,0.5212747
0.63927996,0.53219736
0.6363655,0.48057222
0.6559643,0.4235328
0.59259456,0.39175412
0.47613063,0.33414078
0.32903463,0.24529223
0.16068828,0.15987597
0.025270762,0.22245708
0,0.28006437
0,0.40327156
0,0.5615475
0,0.67193425
0,0.67925525
0,0.62690306
0,0.61079806
0,0.6013964
0,0.6297644
0,0.6224407
0,0.5423499
0.000392054,0.53136885
0.07556176,0.4238396
0.255144,0.39772674
0.42738467,0.42363486
0.5703562,0.4023021
0.6611626,0.28256255
0.691163,0.15901208
0.6821046,0.12790625
0.62464356,0.13965507
0.5149392,0.19245791
0.36379853,0.26429546
0.18533562,0.2703434
0.029883998,0.41427872
0,0.4651652
0,0.45964384
0,0.40898705
0,0.31589207
0,0.19710933
0,0.09163151
0,0.047277488
0,0.015180635
0,0
0,0
0,0
0.000659136,0
0.08085111,0
0.25909066,0
0.42414707,0
0.56301254,0.032638133
0.6597908,0.09889116
0.69350404,0.23443232
0.6556368,0.142869
0.5664661,0.077548265
0.43796015,0.08134945
0.3068717,0.07145591
0.16222772,0.062334392
0.030114066,0.057471015
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.000907268,0
0.08021499,0
0.25143525,0
0.41003394,0
0.5435329,0
0.6352179,0.004039181
0.66617644,0.04753828
0.65846187,0.06892603
0.6013324,0.08583236
0.49373803,0.08839643
0.3471396,0.07534945
0.17921528,0.0825037
0.03101459,0.046311975
0,0.006787312
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.00127889,0
0.08329892,0
0.2540417,0
0.41083673,0
0.54345846,0
0.63186383,0.000474954
0.6599737,0.032927632
0.6420602,0.02779808
0.59781855,0.062007952
0.49368265,0.08173535
0.34812322,0.09633181
0.1723171,0.098233245
0.0256487,0.09491122
0,0.03999488
0,0.0440285
0,0.091099545
0,0.43917564
0,0.6854625
0,0.73713475
0,0.71291155
0,0.7357046
0,0.72159934
0,0.6456172
0,0.48939013
0.001747382,0.37921134
0.0868,0.35333565
0.2589383,0.2509543
0.4181658,0.51783115
0.54496044,0.6700787
0.61500454,0.6902605
0.60939664,0.76733655
0.5803879,0.842318
0.51293105,0.99670213
0.42634135,1
0.28795898,1
0.18311743,1
0.03335929,0.81580865
0,0.62554204
0,0.5270452
0,0.70876545
0,0.6578228
0,0.3961085
0,0.11511546
0,0.04118792
0,0.025442386
0,0.013115979
0,0
0,8.12E-05
0.002316159,0
0.09425536,0
0.27476987,0
0.44067594,0
0.576183,0
0.666698,0.009757137
0.69808346,0.044184983
0.6896936,0.090679646
0.63152647,0.19397755
0.5190312,0.27174962
0.36870494,0.30078807
0.19142547,0.11986422
0.036248527,0.0456936
0,0.06705873
0,0.26269457
0,0.3423053
0,0.3424127
0,0.37579116
0,0.42731056
0,0.47047535
0,0.5121332
0,0.56262505
0,0.6112241
0,0.48054355
0.00301881,0.48506963
0.10169533,0.5571416
0.28984013,0.5385087
0.4545041,0.46776748
0.5791806,0.39570975
0.66442,0.28049272
0.6942486,0.155327
0.68268067,0.08236601
0.63469636,0.06521793
0.52414,0.07811594
0.3741927,0.18160474
0.19804433,0.3595632
0.03840545,0.55564815
0,0.6532553
0,0.6434089
0,0.5821907
0,0.52616924
0,0.48679942
0,0.47432578
0,0.45887753
0,0.4226095
0,0.3945127
0,0.35051623
0,0.263572
0.003482492,0.20903578
0.091375425,0.15164487
0.25570613,0.09073796
0.40649435,0.035578776
0.44746846,0
0.4021233,0
0.45779037,0
0.5044771,0
0.49842393,0
0.48305845,0
0.3364905,0.035586786
0.18809244,0.22268857
0.03800176,0.47778082
0,0.5099211
0,0.46212113
0,0.40319425
0,0.35816914
0,0.28294393
0,0.17923017
0,0.09260983
0,0.05233953
0,0.029713929
0,0.013461507
0,0
0.004458554,0
0.106532454,0.009733212
0.28743398,0
0.44754016,0
0.57853544,0
0.6697288,0
0.7014465,0.000859511
0.69344807,0.045924746
0.6346748,0.07460453
0.52421254,0.08870721
0.37308526,0.0894588
0.19719082,0.050036024
0.041092232,0.028238654
0,0
0,0
0,0
0,0
0,0
0,0.0483302
0,0.09130719
0,0.16912466
0,0.22137961
0,0.25708315
0,0.16486084
0.00475062,0.24049863
0.10294396,0.26064345
0.28434962,0.182729
0.4433819,0.30447206
0.5782715,0.38100863
0.66789865,0.41623566
0.69837576,0.49409842
0.68843544,0.5449063
0.62832713,0.5745354
0.5178151,0.58273923
0.3670091,0.5289678
0.19355698,0.3185054
0.041166786,0.26919657
0,0.2333712
0,0.15631714
0,0.06346245
0,0
0,0
0,0
0,0
0,0
0,0
0,0.018567586
0,0.006833649
0.005850017,0.023310125
0.10672378,0.038033616
0.27768022,0.019824063
0.43193358,0.052893758
0.5615582,0.07954578
0.6486861,0.11921896
0.6760036,0.1476234
0.6664805,0.17488587
0.6092292,0.20705864
0.50269985,0.22830601
0.3586328,0.22970366
0.19266206,0.22238554
0.042277105,0.30180675
0,0.2672113
0,0.14581403
0,0.08795955
0,0.08356378
0,0.09729715
0,0.1466626
0,0.1779678
0,0.18209484
0,0.17589676
0,0.13033606
0,0.05992701
0.006514666,0.047714412
0.09284695,0.057948567
0.2312806,0.06625101
0.3570962,0.05605383
0.49852362,0.0841011
0.61579305,0.10273163
0.6727589,0.12766409
0.6579615,0.13178936
0.5732289,0.13151819
0.4751697,0.1109187
0.32088792,0.0857415
0.15180796,0.082636185
0.04211796,0.14390822
0,0.21586572
0,0.25404254
0,0.20992507
0,0.16182274
0,0.09320752
0,0.065046646
0,0.022737313
0,0
0,0
0,0
0,0
0.007580153,0
0.11024786,0
0.27441773,0
0.41644883,0
0.54256886,0
0.62745166,0
0.6569167,0.029768383
0.64665574,0.050217368
0.591283,0.053521704
0.48961028,0.046191595
0.34993133,0.035863496
0.19183674,0
0.044519532,0.006823778
0,0
0,0
0,0
0,0
0,0
0,0.019164527
0,0.02312181
0,0
0,0
0,0
0,0
0.008706823,0
0.11459526,0
0.27952394,0.025084352
0.4271844,0.071454525
0.5546444,0.1963786
0.6385367,0.30427328
0.6637213,0.34764978
0.59627235,0.3385287
0.58112997,0.346311
0.46776155,0.33844432
0.3022389,0.2995513
0.14498873,0.09487572
0.03735864,0.1233495
0,0.20475727
0,0.30140734
0,0.43006092
0,0.5379281
0,0.5789272
0,0.56403995
0,0.56541187
0,0.6349614
0,0.73085856
0,0.7539435
0,0.6533904
0.008265379,0.6936667
0.08700363,0.6526134
0.23164779,0.53720677
0.36644962,0.5269427
0.43225965,0.47038555
0.43589723,0.4888792
0.4190766,0.57744753
0.45810536,0.6519303
0.4474754,0.6346998
0.32887048,0.61977506
0.21884052,0.587198
0.13042733,0.24523012
0.037705053,0.24668208
0,0.31753615
0,0.4291293
0,0.574282
0,0.5972408
0,0.60864246
0,0.64976984
0,0.67254794
0,0.625564
0,0.5818655
0,0.54573935
0,0.40802994
0.010436746,0.4371059
0.10395558,0.46736294
0.25835738,0.42838115
0.39999348,0.5066355
0.47504318,0.5343626
0.53840864,0.61581373
0.4883498,0.6973981
0.5819468,0.6860542
0.38328657,0.6331889
0.35550383,0.6343778
0.31863397,0.6010224
0.1757782,0.5609713
0.036958724,0.642782
0,0.72775847
0,0.7198821
0,0.7855429
0,1
0,1
0,1
0,1
0,1
0,0.90643185
0,0.8062632
0,0.32538792
0.002221881,0
0.016443465,0.06895681
0.031069022,0.81541103
0.041013796,0.83215314
0.05399673,0.73474187
0.13680193,0.7020962
0.13721831,0.7027403
0.1781595,0.66628927
0.18752712,0.76778775
0.21933703,0.8110854
0.1566956,0.7348369
0.07340832,0.658225
0.021515334,0.7873015
0,0.8776851
0,0.9148803
0,0.9662115
0,0.97989124
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.011529388,1
0.12214723,1
0.29306474,1
0.42754,1
0.49552834,1
0.49326894,1
0.50374603,1
0.46299204,1
0.3275581,1
0.25250965,1
0.1590257,1
0.09246108,1
0.027107354,1
3.57E-05,1
0,1
0,0.8706596
0,0.7717205
0,0.6607919
0,0.6159316
0,0.61795056
0,0.50091946
0,0.42727628
0,0.5389049
0,0.6078777
0.009451481,0.5872891
0.056600858,0.64802474
0.13670306,0.59468687
0.22145243,0.63797766
0.2070672,0.6682873
0.24465902,0.62538123
0.40226015,0.54637426
0.49783972,0.50733626
0.49713728,0.6153891
0.45887858,0.722308
0.3178042,0.7235978
0.17025056,0.62094223
0.044758473,0.61148006
8.70E-05,0.71567273
0,0.7301272
0,0.6019283
0,0.40241572
0,0.29222083
0,0.24878393
0,0.15335473
0,0.18166968
0,0.24404512
0,0.21718493
0,0.07453611
0.008473159,0.069076225
0.073090024,0.06003678
0.13968958,0.005531025
0.20137711,0
0.23916821,0
0.25440726,0
0.23999682,0
0.24954379,0.06167679
0.4280994,0.11772876
0.36398852,0.08519597
0.1922902,0.09169338
0.07738093,0.20106226
0.02020419,0.2896675
8.70E-05,0.33158788
0,0.23331606
0,0.1371973
0,0.23563325
0,0.34410205
0,0.43132374
0,0.47676426
0,0.46437997
0,0.43371144
0,0.41597754
0,0.36982593
0.018338503,0.39855155
0.14413655,0.33637103
0.32533067,0.48062277
0.48623425,0.48690742
0.6190134,0.42235175
0.7048598,0.36843175
0.73257434,0.30891368
0.71756643,0.28323692
0.6511503,0.30554983
0.5103361,0.33005807
0.36868605,0.3374206
0.21116944,0.2897172
0.058221467,0.25053298
0.000272585,0.26593155
0,0.23597988
0,0.18990918
0,0.12227742
0,0.07633231
0,0.045129944
0,0.017308319
0,0
0,0
0,0
0,0
0.020588726,0
0.15020491,0
0.33272946,0.046659444
0.49595416,0.19443668
0.6272795,0.23204045
0.7128079,0.2572384
0.74056077,0.30844173
0.7252545,0.3519339
0.6604053,0.38561505
0.5440183,0.4027473
0.39257154,0.40539718
0.22009149,0.3771561
0.06109929,0.3175305
0.000407902,0.37273633
0,0.45808193
0,0.47231236
0,0.4913211
0,0.5066857
0,0.4905876
0,0.42693588
0,0.38939992
0,0.40066648
0,0.37722757
0,0.32822028
0.0221804,0.41256046
0.15317717,0.45524654
0.3335574,0.48652697
0.49047008,0.63720363
0.61920226,0.8103091
0.70616734,0.8915197
0.72999215,0.9358374
0.711668,0.9613782
0.64675474,0.92923903
0.52714133,0.89801466
0.3711487,0.8817463
0.18838952,0.568218
0.056308717,0.34730628
0.000516357,0.27075318
0,0.2325083
0,0.24248403
0,0.27014804
0,0.3313658
0,0.39026183
0,0.43386698
0,0.47843736
0,0.4886829
0,0.4505939
0,0.39025533
0.02285737,0.42972973
0.14783603,0.4686042
0.32176536,0.4746821
0.47739166,0.65505034
0.60530704,0.73191124
0.6897556,0.8655752
0.72091883,1
0.7141819,1
0.6534816,1
0.539991,1
0.3887854,1
0.21684816,1
0.062112857,0.95920664
0.000681051,0.91358477
0,0.8688688
0,0.8260078
0,0.8129624
0,0.82812834
0,0.80885965
0,0.79927605
0,0.7997348
0,0.75402516
0,0.7068589
0,0.67180246
0.015493033,0.5659397
0.091443844,0.5808933
0.22133012,0.57639265
0.29527396,0.97716534
0.40143782,1
0.5595,1
0.6261867,1
0.7184743,1
0.67691064,1
0.55060524,1
0.40193704,1
0.22431856,1
0.06591653,0.894335
0.000900723,0.6682789
0,0.5342189
0,0.42583296
0,0.3813921
0,0.39734128
0,0.39999548
0,0.2842019
0,0.15140541
0,0.08091872
0,0.061974693
0,0.07166302
0.027834488,0.051514074
0.16409293,0.018677495
0.34541577,0.09592154
0.5023896,0.16044651
0.6304958,0.19875224
0.7125607,0.20888911
0.7349778,0.21050161
0.7187244,0.21837376
0.65588343,0.23284794
0.54335284,0.25511163
0.3962924,0.25732458
0.22642286,0.1288044
0.0686971,0.11492516
0.001115959,0.26385963
0,0.3809719
0,0.34386852
0,0.27575892
0,0.25516948
0,0.29719746
0,0.4035788
0,0.5116306
0,0.5612444
0,0.5128951
0,0.43696734
0.028102934,0.32395992
0.13533302,0.42875874
0.20960489,0.5615851
0.34918633,0.6393203
0.548716,0.59353477
0.6704782,0.59251595
0.6780095,0.58125764
0.6728147,0.56400484
0.6102094,0.49259776
0.5042834,0.50081897
0.34438968,0.49472743
0.19628133,0.17067151
0.057512235,0.14023785
0.001247598,0.07353671
0,0.07065537
0,0.2100721
0,0.2806678
0,0.3681147
0,0.46801007
0,0.65529513
0,0.76276517
0,0.7638963
0,0.8953278
0,0.78489834
0.024230337,0.838493
0.13877922,0.8162214
0.32634333,0.769649
0.47426057,0.7279708
0.59559214,0.662152
0.6765602,0.71078044
0.7045994,0.7608888
0.6926617,0.8100129
0.63380295,0.9056496
0.5247364,0.9869956
0.38738835,1
0.22251989,0.96412796
0.06869874,0.7822788
0.001512704,0.6191923
0,0.5130436
0,0.5714423
0,0.5916486
0,0.6473309
0,0.6124473
0,0.47060233
0,0.30521613
0,0.18715517
0,0.14650509
0,0.11752466
0.03154089,0.06068688
0.16308098,0.018087566
0.34334546,0.058565382
0.4943776,0.088398956
0.61809266,0.13886254
0.6994643,0.23902862
0.72434264,0.36082003
0.7113635,0.45663604
0.6532837,0.58361864
0.5381537,0.7550166
0.35232896,0.79346204
0.20331918,0.6774077
0.060479265,0.37094772
0.001618387,0.14827503
0,0.13932675
0,0.07435086
0,0.027706409
0,0.038948633
0,0.05843642
0,0.096139975
0,0.28145966
0,0.38557348
0,0.462888
0,0.32438368
0.031385787,0.22772466
0.13866717,0.09257314
0.29199877,0.030524112
0.45972437,0.040659763
0.5926703,0.09825523
0.663665,0.3050153
0.6814501,0.44381055
0.6823219,0.60368204
0.615978,0.7336168
0.5241348,0.6590601
0.38731495,0.6418504
0.22507404,0.5454362
0.07117501,0.41178936
0.002053415,0.27281454
0,0.101524904
0,0.049989976
0,0.021822965
0,0
0,0
0,0.050199483
0,0.13585895
0,0.29840246
0,0.38533282
0,0.39259398
0.034018904,0.35459238
0.16096602,0.34431913
0.32643935,0.32567927
0.46681646,0.4669795
0.58661246,0.6153696
0.6664043,0.74303025
0.68170506,0.8015429
0.6680781,0.8290538
0.6072499,0.82785535
0.49974322,0.8269906
0.36163777,0.8013682
0.20501955,0.5686449
0.06669414,0.3884233
0.002230732,0.20804365
0,0.10566096
0,0.17614654
0,0.356759
0,0.4722254
0,0.44089118
0,0.27783242
0,0.14137623
0,0.08602748
0,0.07661128
0,0
0.03315903,0
0.1494179,0
0.30802086,0
0.4244437,0
0.5023724,0.04140996
0.43051818,0.3988494
0.5721438,0.6175127
0.575214,0.76267064
0.4902802,0.76602024
0.4940591,0.788759
0.37859735,0.81876945
0.22266519,0.7884799
0.0737251,0.7450192
0.002669784,0.71921384
0,0.5936229
0,0.4304343
0,0.32193282
0,0.25351468
0,0.2906445
0,0.36913124
0,0.40881088
0,0.41250038
0,0.25233388
0,0.20072784
0.041386735,0.41515675
0.1773105,0.37402532
0.33757335,0.22220315
0.4629352,0.20469223
0.5859083,0.2415923
0.6659226,0.3840218
0.6862987,0.5246125
0.670495,0.55561584
0.6114911,0.532081
0.50765294,0.52933615
0.37214392,0.52458245
0.21701044,0.35683727
0.072311185,0.31797278
0.002866025,0.3526177
0,0.3672965
0,0.48420167
0,0.7047645
0,0.8894098
0,1
0,1
0,1
0,1
0,1
0,0.5740093
0.038372036,0.49931514
0.16136475,0.6043309
0.31932038,0.6011997
0.45162565,0.44351053
0.54985493,0.13416252
0.61192954,0.02206769
0.62585634,0.009517813
0.519808,0.47022557
0.31225556,1
0.32395172,1
0.28779042,1
0.16849668,1
0.058876444,1
0.002607888,1
0,1
0,1
0,1
0,1
0,0.94423884
0,0.86996543
0,0.8330306
0,0.79479533
0,0.7378963
1.71E-05,0.5699537
0.04553688,0.5228816
0.18764818,0.4453873
0.3590508,0.4352499
0.4983135,0.37186384
0.5949058,0.30684164
0.6372907,0.20977363
0.6725676,0.14884067
0.62411857,0.10967864
0.4986741,0.08983328
0.27903965,0.08789673
0.10842806,0.12749746
0.059210338,0.05335054
0.02055609,0.07301495
0.001399544,0.08308055
0,0.031896304
0,0.07296126
0,0.25743848
0,0.31158012
0,0.26019058
0,0.14722435
0,0.09575074
0,0.08848209
0,0.06798548
8.49E-05,0.10689214
0.04638669,0.06938028
0.17964293,0.016647805
0.3520842,0.005382872
0.5006779,0.012919557
0.61934537,0.017511118
0.6956055,0.023874449
0.71489674,0.017343497
0.6982307,0.008509839
0.6260295,0.008686448
0.53321064,0.017692113
0.3944503,0.005888486
0.20418452,0.04614681
0.040451314,0.08029213
0.002387362,0.20861694
0,0.30456892
0,0.29431885
0,0.14058314
0,0.07804852
0,0.069196224
0,0.029157864
0,0
0,0
0,0
0.000166405,0
0.048238855,1.48E-06
0.18585764,0.026860714
0.35369506,0.039728425
0.49595597,0.059627507
0.61155164,0.06635442
0.68299353,0.047375582
0.6998679,0.029201388
0.68081236,0.002821171
0.6016645,0
0.5129729,0
0.37070724,0
0.20834816,0
0.07137004,0
0.003134469,0
0,0.000827944
0,0
0,0.039044928
0,0.03710252
0,0.045044195
0,0.06696172
0,0.052617546
0,0.001173127
0,0
0.000194146,0
0.033001296,0
0.1313044,0
0.23464105,0
0.38738552,0
0.5221185,0
0.584849,0
0.581214,0
0.41610453,0
0.38691103,0.002769375
0.30236325,0.0676857
0.2325706,0.27367452
0.1684488,0.55377996
0.069532,0.5910225
0.004789105,0.62320286
0,0.656939
0,0.7342485
0,0.7650457
0,0.7144169
0,0.6279589
0,0.53847945
0,0.4377
0,0.3431286
0,0.29018787
0.000455586,0.30371955
0.050721012,0.3675234
0.17785749,0.33067983
0.32848662,0.3263585
0.46480763,0.3526363
0.5573081,0.45624277
0.56174153,0.40956804
0.4844517,0.39246297
0.36915603,0.4540741
0.24884133,0.3784112
0.3343834,0.31794778
0.20351826,0.37884784
0.111330226,0.29279664
0.04954983,0.27016518
0.004665558,0.31604627
0,0.3898547
0,0.38676926
0,0.4127217
0,0.37928495
0,0.37525973
0,0.3584864
0,0.34964564
0,0.5264672
0,0.6500093
0.000601023,0.5375508
0.05636101,0.46769258
0.20907018,0.3709927
0.38204658,0.317546
0.53150207,0.29129323
0.6581984,0.2338229
0.73378056,0.15136746
0.7513833,0.082121775
0.7299778,0.028941296
0.66112673,0
0.54686487,0
0.40575594,0
0.2486006,0
0.092780486,0
0.006250253,0.07132721
0,0.23630919
0,0.3382682
0,0.38516894
0,0.45836353
0,0.60707015
0,0.7809943
0,0.84727
0,0.8664557
0,0.94000477
0.000881847,0.9601206
0.057900604,0.85756356
0.1820097,0.6858779
0.2882657,0.6529063
0.38625535,0.62796956
0.47971374,0.64117795
0.5698987,0.68421197
0.63341963,0.76172626
0.55831665,0.8887658
0.59697694,1
0.46583602,0.9484305
0.34671125,0.9233539
0.21769978,0.73341614
0.07605706,0.5289816
0.006013225,0.5536224
0,0.6505509
0,0.708786
0,0.69476116
0,0.68754256
0,0.7160798
0,0.67304724
0,0.508363
0,0.4291534
0,0.39659098
0.000762538,0.26462972
0.034767445,0.24838975
0.10793006,0.12940173
0.24621238,0.085767984
0.3922458,0.00971731
0.48866677,0
0.5903376,0.04766797
0.59606355,0.3340479
0.548631,0.56951594
0.40775704,0.63056517
0.35723317,0.6911824
0.30515045,0.78472656
0.18105565,0.80042475
0.06434347,0.6419202
0.006071763,0.6245961
0,0.55987644
0,0.6497361
0,0.7273491
0,0.7239864
0,0.7921675
0,0.65872574
0,0.567128
0,0.34524107
0,0.1089769
0.001141773,0.07440193
0.03380369,0.13574314
0.086080246,0.09783218
0.22262365,0.15929213
0.36147568,0.2644641
0.46636435,0.71723115
0.45561334,0.93984026
0.5721153,1
0.59443295,1
0.4921223,1
0.46066403,1
0.29673803,1
0.19667517,0.9447987
0.084297545,0.72591966
0.008147848,0.5458601
0,0.25996026
0,0.08479428
0,0.19967425
0,0.4582872
0,0.64366543
0,0.7564284
0,0.796151
0,0.8083209
0,0.7968737
0.00180408,0.6427676
0.06957824,0.65259635
0.21938133,0.5339706
0.38678643,0.56146795
0.5339365,0.62906927
0.65141815,0.6301771
0.7239465,0.59949684
0.74167365,0.6194998
0.7133327,0.72698766
0.55922014,0.87576014
0.4219005,0.98135936
0.20228283,0.8921021
0.110227466,0.58367467
0.053895112,0.30925232
0.006793808,0.09732085
0,0.10379452
0,0.092401765
0,0.053874232
0,0
0,0
0,0
0,0
0,0.08007114
0,0.20868096
0.002110827,0.2724232
0.067180954,0.27657554
0.21101582,0.20763089
0.3743878,0.09516289
0.50720245,0.19609524
0.6187777,0.25393507
0.69275904,0.35809118
0.64185053,0.39830253
0.62212324,0.3684642
0.4722256,0.34895203
0.37269303,0.32136407
0.38211715,0.3181554
0.2447167,0.5311609
0.098525785,0.53498787
0.008747621,0.42867714
0,0.33066207
0,0.2637612
0,0.2704455
0,0.41821617
0,0.64706796
0,0.70272857
0,0.7218294
0,0.8530107
0,0.998
0.002490241,0.9364717
0.07055784,0.97338694
0.20006931,1
0.32602602,1
0.44259894,1
0.46476063,1
0.5388093,1
0.52468693,1
0.50138766,1
0.44475484,1
0.30960768,1
0.16481835,1
0.08388389,0.79650915
0.028171575,0.54223144
0.005019234,0.31853136
0,0.42336988
0,0.6352584
0,0.7238559
0,0.6751373
0,0.63877183
0,0.61657
0,0.56215817
0,0.52537173
0,0.4683245
0.002812397,0.32016772
0.0709288,0.26415923
0.21386768,0.2518077
0.37536284,0.24562407
0.5043325,0.32352763
0.6130607,0.4047833
0.68409127,0.49642593
0.70184845,0.5327412
0.6792351,0.6232606
0.5843095,0.67303693
0.48081365,0.5938457
0.38995695,0.5296324
0.2314234,0.39543524
0.09209747,0.4803462
0.009260695,0.68941206
0,0.8351827
0,0.9646103
0,0.97420615
0,0.9525713
0,0.9752407
0,0.994403
0,1
0,1
0,1
0.002930671,0.87733704
0.06092374,0.7107036
0.18832146,0.6491577
0.2905418,0.7701503
0.42574275,0.8021095
0.5365328,0.8386908
0.66409105,0.8540997
0.6896285,0.7990384
0.67753476,0.767307
0.6168295,0.7124948
0.51613176,0.6257026
0.37257493,0.5717899
0.21374173,0.33403367
0.069663934,0.27929673
0.00553984,0.40491086
0,0.67254436
0,0.8864038
0,0.944571
0,0.89543927
0,0.81975
0,0.72193503
0,0.5703459
0,0.4509372
0,0.40335605
0.001299421,0.36243168
0.026953816,0.42241734
